url	directory	proof_assistant	transport	sync_group	discovered_via
https://github.com/NethermindEth/CompPoly	reservoir-sources/NethermindEth__CompPoly	lean	git	bulk	reservoir
https://github.com/NethermindEth/EVMYulLean	reservoir-sources/NethermindEth__EVMYulLean	lean	git	bulk	reservoir
https://github.com/NethermindEth/FF_CVC5_Lean	reservoir-sources/NethermindEth__FF_CVC5_Lean	lean	git	bulk	reservoir
https://github.com/NethermindEth/FVIntmax	reservoir-sources/NethermindEth__FVIntmax	lean	git	bulk	reservoir
https://github.com/NethermindEth/risczero-fv	reservoir-sources/NethermindEth__risczero-fv	lean	git	bulk	reservoir
https://github.com/NethermindEth/sp1-fv-poc	reservoir-sources/NethermindEth__sp1-fv-poc	lean	git	bulk	reservoir
https://github.com/nielstron/langlib	reservoir-sources/nielstron__langlib	lean	git	bulk	reservoir
https://github.com/nikhgarg/EconCSLib	reservoir-sources/nikhgarg__EconCSLib	lean	git	bulk	reservoir
https://github.com/niklasmohrin/lean-seminar-2023	reservoir-sources/niklasmohrin__lean-seminar-2023	lean	git	bulk	reservoir
https://github.com/nileshtrivedi/lean-detective	reservoir-sources/nileshtrivedi__lean-detective	lean	git	bulk	reservoir
https://github.com/nimarasekh/Formalization-SoSe25	reservoir-sources/nimarasekh__Formalization-SoSe25	lean	git	bulk	reservoir
https://github.com/nomeata/lean-calcify	reservoir-sources/nomeata__lean-calcify	lean	git	bulk	reservoir
https://github.com/nomeata/lean-wf-induct	reservoir-sources/nomeata__lean-wf-induct	lean	git	bulk	reservoir
https://github.com/nomeata/lean4-memo-nat	reservoir-sources/nomeata__lean4-memo-nat	lean	git	bulk	reservoir
https://github.com/nomeata/loogle	nomeata__loogle	lean	git	routine	registry
https://github.com/npflueger/demazure	reservoir-sources/npflueger__demazure	lean	git	bulk	reservoir
https://github.com/NUS-Math-Formalization/CalculusSkeleton	reservoir-sources/NUS-Math-Formalization__CalculusSkeleton	lean	git	bulk	reservoir
https://github.com/NyxFoundation/tsl-formal-verification	reservoir-sources/NyxFoundation__tsl-formal-verification	lean	git	bulk	reservoir
https://github.com/objectionary/proof	reservoir-sources/objectionary__proof	lean	git	bulk	reservoir
https://github.com/ocfnash/LieClassification	reservoir-sources/ocfnash__LieClassification	lean	git	bulk	reservoir
https://github.com/ojhermann-org/pacioli	reservoir-sources/ojhermann-org__pacioli	lean	git	bulk	reservoir
https://github.com/oliver-butterley/SpectralThm	oliver-butterley__SpectralThm	lean	git	routine	registry
https://github.com/oOo0oOo/LeanDoomed	reservoir-sources/oOo0oOo__LeanDoomed	lean	git	bulk	reservoir
https://github.com/oOo0oOo/LeanParanoia	reservoir-sources/oOo0oOo__LeanParanoia	lean	git	bulk	reservoir
https://github.com/oOo0oOo/LeanRPC	reservoir-sources/oOo0oOo__LeanRPC	lean	git	bulk	reservoir
https://github.com/oOo0oOo/LeanSage	reservoir-sources/oOo0oOo__LeanSage	lean	git	bulk	reservoir
https://github.com/oOo0oOo/LeanSerde	reservoir-sources/oOo0oOo__LeanSerde	lean	git	bulk	reservoir
https://github.com/opencompl/fp-lean	reservoir-sources/opencompl__fp-lean	lean	git	bulk	reservoir
https://github.com/opencompl/lean-mlir	reservoir-sources/opencompl__lean-mlir	lean	git	bulk	reservoir
https://github.com/optimisticexquisite/lean-rsa-project	reservoir-sources/optimisticexquisite__lean-rsa-project	lean	git	bulk	reservoir
https://github.com/optsuite/optlib	optsuite__optlib	lean	git	routine	registry
https://github.com/or4nge19/MCMC	reservoir-sources/or4nge19__MCMC	lean	git	bulk	reservoir
https://github.com/or4nge19/NeuralNetworks	or4nge19__NeuralNetworks	lean	git	routine	registry
https://github.com/Oscario0/LeanBisection	reservoir-sources/Oscario0__LeanBisection	lean	git	bulk	reservoir
https://github.com/palladin/lean-eff	reservoir-sources/palladin__lean-eff	lean	git	bulk	reservoir
https://github.com/palladin/lean-linq	reservoir-sources/palladin__lean-linq	lean	git	bulk	reservoir
https://github.com/palladin/lean-reducers	reservoir-sources/palladin__lean-reducers	lean	git	bulk	reservoir
https://github.com/pandaman64/lean-regex	reservoir-sources/pandaman64__lean-regex	lean	git	bulk	reservoir
https://github.com/pandaman64/LeanToDo	reservoir-sources/pandaman64__LeanToDo	lean	git	bulk	reservoir
https://github.com/pangenome/povu	reservoir-sources/pangenome__povu	lean	git	bulk	reservoir
https://github.com/pannous/hyper-lean	reservoir-sources/pannous__hyper-lean	lean	git	bulk	reservoir
https://github.com/Paper-Proof/paperproof	reservoir-sources/Paper-Proof__paperproof	lean	git	bulk	reservoir
https://github.com/parabamoghv/DashedMonoids	reservoir-sources/parabamoghv__DashedMonoids	lean	git	bulk	reservoir
https://github.com/Parcly-Taxel/Redhill	reservoir-sources/Parcly-Taxel__Redhill	lean	git	bulk	reservoir
https://github.com/PatrickMassot/GlimpseOfLean	PatrickMassot__GlimpseOfLean	lean	git	routine	registry
https://github.com/PatrickMassot/verbose-lean4	reservoir-sources/PatrickMassot__verbose-lean4	lean	git	bulk	reservoir
https://github.com/Paul-Lez/PersistentDecomp	reservoir-sources/Paul-Lez__PersistentDecomp	lean	git	bulk	reservoir
https://github.com/paulcadman/flappy	reservoir-sources/paulcadman__flappy	lean	git	bulk	reservoir
https://github.com/paulcadman/lean-effects	reservoir-sources/paulcadman__lean-effects	lean	git	bulk	reservoir
https://github.com/paulch42/lean-spec	reservoir-sources/paulch42__lean-spec	lean	git	bulk	reservoir
https://github.com/pawelsberg/lean-directory-browser	reservoir-sources/pawelsberg__lean-directory-browser	lean	git	bulk	reservoir
https://github.com/peabrainiac/lean-catdg	reservoir-sources/peabrainiac__lean-catdg	lean	git	bulk	reservoir
https://github.com/pelicanhere/AutoGeneralization	reservoir-sources/pelicanhere__AutoGeneralization	lean	git	bulk	reservoir
https://github.com/PeterKementzey/graph-library-for-lean4	reservoir-sources/PeterKementzey__graph-library-for-lean4	lean	git	bulk	reservoir
https://github.com/Philogy/remco-mul-verification	reservoir-sources/Philogy__remco-mul-verification	lean	git	bulk	reservoir
https://github.com/physicslib/physicslib4	reservoir-sources/physicslib__physicslib4	lean	git	bulk	reservoir
https://github.com/PierreSenellart/descriptive-complexity	reservoir-sources/PierreSenellart__descriptive-complexity	lean	git	bulk	reservoir
https://github.com/PierreSenellart/provenance-lean	reservoir-sources/PierreSenellart__provenance-lean	lean	git	bulk	reservoir
https://github.com/pimpale/llm.lean	reservoir-sources/pimpale__llm.lean	lean	git	bulk	reservoir
https://github.com/pitmonticone/ItaLean2025	reservoir-sources/pitmonticone__ItaLean2025	lean	git	bulk	reservoir
https://github.com/pitmonticone/LeanCHANGE	reservoir-sources/pitmonticone__LeanCHANGE	lean	git	bulk	reservoir
https://github.com/pitmonticone/LeanInVienna2024	reservoir-sources/pitmonticone__LeanInVienna2024	lean	git	bulk	reservoir
https://github.com/pitmonticone/QuadraticIntegers	reservoir-sources/pitmonticone__QuadraticIntegers	lean	git	bulk	reservoir
https://github.com/PnVDiscord/software-foundations-lean	reservoir-sources/PnVDiscord__software-foundations-lean	lean	git	bulk	reservoir
https://github.com/pnwamk/lean4-assert-command	reservoir-sources/pnwamk__lean4-assert-command	lean	git	bulk	reservoir
https://github.com/Polarnova/ProbabilityApproximation	reservoir-sources/Polarnova__ProbabilityApproximation	lean	git	bulk	reservoir
https://github.com/postechsv/DMC-Logic	reservoir-sources/postechsv__DMC-Logic	lean	git	bulk	reservoir
https://github.com/powdr-labs/apc-optimizer	reservoir-sources/powdr-labs__apc-optimizer	lean	git	bulk	reservoir
https://github.com/predictable-machines/lean4-base64	reservoir-sources/predictable-machines__lean4-base64	lean	git	bulk	reservoir
https://github.com/predictable-machines/lean4-flow	reservoir-sources/predictable-machines__lean4-flow	lean	git	bulk	reservoir
https://github.com/predictable-machines/lean4-json-schema	reservoir-sources/predictable-machines__lean4-json-schema	lean	git	bulk	reservoir
https://github.com/Project-Navi/cd-formalization	reservoir-sources/Project-Navi__cd-formalization	lean	git	bulk	reservoir
https://github.com/Project-Navi/ordvec-formalization	reservoir-sources/Project-Navi__ordvec-formalization	lean	git	bulk	reservoir
https://github.com/project-numina/LeanGeo	reservoir-sources/project-numina__LeanGeo	lean	git	bulk	reservoir
https://github.com/project-numina/LeanTriathlon	reservoir-sources/project-numina__LeanTriathlon	lean	git	bulk	reservoir
https://github.com/ProofOfKeags/btc-verified	reservoir-sources/ProofOfKeags__btc-verified	lean	git	bulk	reservoir
https://github.com/proofs-and-programs/proofs-and-programs-25	reservoir-sources/proofs-and-programs__proofs-and-programs-25	lean	git	bulk	reservoir
https://github.com/provables/special-numbers	reservoir-sources/provables__special-numbers	lean	git	bulk	reservoir
https://github.com/QDU-Math-in-lean/elementary-number-theory	reservoir-sources/QDU-Math-in-lean__elementary-number-theory	lean	git	bulk	reservoir
https://github.com/qualgebra/LeanToolkit	reservoir-sources/qualgebra__LeanToolkit	lean	git	bulk	reservoir
https://github.com/QudeLeap/Lean-QuantumAlg	reservoir-sources/QudeLeap__Lean-QuantumAlg	lean	git	bulk	reservoir
https://github.com/rah4927/lean-dojo-mew	reservoir-sources/rah4927__lean-dojo-mew	lean	git	bulk	reservoir
https://github.com/rahul3613/miniF2F-lean4	reservoir-sources/rahul3613__miniF2F-lean4	lean	git	bulk	reservoir
https://github.com/rahul3613/ProofNet-lean4	reservoir-sources/rahul3613__ProofNet-lean4	lean	git	bulk	reservoir
https://github.com/rami3l/PLFaLean	reservoir-sources/rami3l__PLFaLean	lean	git	bulk	reservoir
https://github.com/reilabs/proven-zk	reservoir-sources/reilabs__proven-zk	lean	git	bulk	reservoir
https://github.com/remimimimimi/leansec	reservoir-sources/remimimimimi__leansec	lean	git	bulk	reservoir
https://github.com/RemyDegenne/brownian-motion	RemyDegenne__brownian-motion	lean	git	routine	registry
https://github.com/RemyDegenne/CLT	reservoir-sources/RemyDegenne__CLT	lean	git	bulk	reservoir
https://github.com/RemyDegenne/kolmogorov_extension4	reservoir-sources/RemyDegenne__kolmogorov_extension4	lean	git	bulk	reservoir
https://github.com/RemyDegenne/testing-lower-bounds	RemyDegenne__testing-lower-bounds	lean	git	routine	registry
https://github.com/riccardobrasca/demontrer2025	reservoir-sources/riccardobrasca__demontrer2025	lean	git	bulk	reservoir
https://github.com/riccardobrasca/flt3	reservoir-sources/riccardobrasca__flt3	lean	git	bulk	reservoir
https://github.com/riccardobrasca/kaplanski4	reservoir-sources/riccardobrasca__kaplanski4	lean	git	bulk	reservoir
https://github.com/riccardobrasca/KummerCriterion	reservoir-sources/riccardobrasca__KummerCriterion	lean	git	bulk	reservoir
https://github.com/riccardobrasca/LFTCM2024	reservoir-sources/riccardobrasca__LFTCM2024	lean	git	bulk	reservoir
https://github.com/riccardobrasca/Numbers	reservoir-sources/riccardobrasca__Numbers	lean	git	bulk	reservoir
https://github.com/riccardobrasca/SDG	reservoir-sources/riccardobrasca__SDG	lean	git	bulk	reservoir
https://github.com/Rickerd1234/RelationalAlgebra	reservoir-sources/Rickerd1234__RelationalAlgebra	lean	git	bulk	reservoir
https://github.com/RikHeurter/LeanBscThesisFormalisation	reservoir-sources/RikHeurter__LeanBscThesisFormalisation	lean	git	bulk	reservoir
https://github.com/RileyBetts/lean-grpc	reservoir-sources/RileyBetts__lean-grpc	lean	git	bulk	reservoir
https://github.com/RileyBetts/lean-tee	reservoir-sources/RileyBetts__lean-tee	lean	git	bulk	reservoir
https://github.com/risc0/risc0-lean4	reservoir-sources/risc0__risc0-lean4	lean	git	bulk	reservoir
https://github.com/rkirov/category-theory-in-context-lean	reservoir-sources/rkirov__category-theory-in-context-lean	lean	git	bulk	reservoir
https://github.com/rkirov/jordan_pick	reservoir-sources/rkirov__jordan_pick	lean	git	bulk	reservoir
https://github.com/Robby955/FormalSLT	reservoir-sources/Robby955__FormalSLT	lean	git	bulk	reservoir
https://github.com/RobertoZunino/ITPCourse	reservoir-sources/RobertoZunino__ITPCourse	lean	git	bulk	reservoir
https://github.com/roed-math/gq2-lean	roed-math__gq2-lean	lean	git	routine	registry
https://github.com/roos-j/lean-booleanfun	reservoir-sources/roos-j__lean-booleanfun	lean	git	bulk	reservoir
https://github.com/runbikeswim/lean-semver	reservoir-sources/runbikeswim__lean-semver	lean	git	bulk	reservoir
https://github.com/rupakm/leslie	reservoir-sources/rupakm__leslie	lean	git	bulk	reservoir
https://github.com/ruplet/formalization-of-bounded-arithmetic	reservoir-sources/ruplet__formalization-of-bounded-arithmetic	lean	git	bulk	reservoir
https://github.com/rzrn/ground_zero	rzrn__ground_zero	lean	git	routine	registry
https://github.com/SAIRcompetition/equational-theories-lean-stage2	reservoir-sources/SAIRcompetition__equational-theories-lean-stage2	lean	git	bulk	reservoir
https://github.com/samuelborza/IsTranscendentalPi	reservoir-sources/samuelborza__IsTranscendentalPi	lean	git	bulk	reservoir
https://github.com/SamuelSchlesinger/complexitylib	reservoir-sources/SamuelSchlesinger__complexitylib	lean	git	bulk	reservoir
https://github.com/SamuelSchlesinger/sensitivity-conjecture	reservoir-sources/SamuelSchlesinger__sensitivity-conjecture	lean	git	bulk	reservoir
https://github.com/SamuelSchlesinger/shannon-1948-formalization	reservoir-sources/SamuelSchlesinger__shannon-1948-formalization	lean	git	bulk	reservoir
https://github.com/schergen-org/Leansi	reservoir-sources/schergen-org__Leansi	lean	git	bulk	reservoir
https://github.com/sciencraft/LeanCat	reservoir-sources/sciencraft__LeanCat	lean	git	bulk	reservoir
https://github.com/scottnarmstrong/DeGiorgi	reservoir-sources/scottnarmstrong__DeGiorgi	lean	git	bulk	reservoir
https://github.com/sdiehl/kitty-cats	reservoir-sources/sdiehl__kitty-cats	lean	git	bulk	reservoir
https://github.com/sdiehl/zero-to-qed	reservoir-sources/sdiehl__zero-to-qed	lean	git	bulk	reservoir
https://github.com/Seasawher/mk-exercise	reservoir-sources/Seasawher__mk-exercise	lean	git	bulk	reservoir
https://github.com/ShangtongZhang/rl-theory-in-lean	reservoir-sources/ShangtongZhang__rl-theory-in-lean	lean	git	bulk	reservoir
https://github.com/shetzl/autth	shetzl__autth	lean	git	routine	registry
https://github.com/Shilun-Allan-Li/tcslib	reservoir-sources/Shilun-Allan-Li__tcslib	lean	git	bulk	reservoir
https://github.com/shosonoda/lean-math-note	reservoir-sources/shosonoda__lean-math-note	lean	git	bulk	reservoir
https://github.com/ShouqiaoW/erdos	ShouqiaoW__erdos	lean	git	routine	registry
https://github.com/Shreyas4991/Algolean	reservoir-sources/Shreyas4991__Algolean	lean	git	bulk	reservoir
https://github.com/Shreyas4991/DGAlgorithms	reservoir-sources/Shreyas4991__DGAlgorithms	lean	git	bulk	reservoir
https://github.com/shunghsiyu/toy-verifier	reservoir-sources/shunghsiyu__toy-verifier	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/lean-loris	reservoir-sources/siddhartha-gadgil__lean-loris	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/LeanAide	reservoir-sources/siddhartha-gadgil__LeanAide	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/LeanAideTools	reservoir-sources/siddhartha-gadgil__LeanAideTools	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/LeanLangur	reservoir-sources/siddhartha-gadgil__LeanLangur	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/LeanLion	reservoir-sources/siddhartha-gadgil__LeanLion	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/MetaExamples	reservoir-sources/siddhartha-gadgil__MetaExamples	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/Polylean	siddhartha-gadgil__Polylean	lean	git	routine	registry
https://github.com/siddhartha-gadgil/proofs-and-programs-2023	reservoir-sources/siddhartha-gadgil__proofs-and-programs-2023	lean	git	bulk	reservoir
https://github.com/siddhartha-gadgil/Saturn	reservoir-sources/siddhartha-gadgil__Saturn	lean	git	bulk	reservoir
https://github.com/singerng/steinberg-formalization	reservoir-sources/singerng__steinberg-formalization	lean	git	bulk	reservoir
https://github.com/sinhp/displayed_categories	sinhp__displayed_categories	lean	git	routine	registry
https://github.com/sinhp/HoTTLean	sinhp__HoTTLean	lean	git	routine	registry
https://github.com/sinhp/LeanFibredCategories	sinhp__LeanFibredCategories	lean	git	routine	registry
https://github.com/sinhp/Poly	sinhp__Poly	lean	git	routine	registry
https://github.com/smmercuri/adele-ring_locally-compact	reservoir-sources/smmercuri__adele-ring_locally-compact	lean	git	bulk	reservoir
https://github.com/solana-foundation/leanprover-solanalib	reservoir-sources/solana-foundation__leanprover-solanalib	lean	git	bulk	reservoir
https://github.com/somombo/formalized-quicksort	reservoir-sources/somombo__formalized-quicksort	lean	git	bulk	reservoir
https://github.com/somombo/swaps-perm	reservoir-sources/somombo__swaps-perm	lean	git	bulk	reservoir
https://github.com/sorrachai/FAA2025	reservoir-sources/sorrachai__FAA2025	lean	git	bulk	reservoir
https://github.com/sorrachai/GraphLib	reservoir-sources/sorrachai__GraphLib	lean	git	bulk	reservoir
https://github.com/spitters/CatCrypt-core	reservoir-sources/spitters__CatCrypt-core	lean	git	bulk	reservoir
https://github.com/starkware-libs/formal-proofs	reservoir-sources/starkware-libs__formal-proofs	lean	git	bulk	reservoir
https://github.com/stat-lib/statlib	reservoir-sources/stat-lib__statlib	lean	git	bulk	reservoir
https://github.com/strata-org/specimen	reservoir-sources/strata-org__specimen	lean	git	bulk	reservoir
https://github.com/strata-org/Strata	reservoir-sources/strata-org__Strata	lean	git	bulk	reservoir
https://github.com/succinctlabs/sp1-lean	reservoir-sources/succinctlabs__sp1-lean	lean	git	bulk	reservoir
https://github.com/sunblaze-ucb/verina	reservoir-sources/sunblaze-ucb__verina	lean	git	bulk	reservoir
https://github.com/suomela/2-coloring-1-round	reservoir-sources/suomela__2-coloring-1-round	lean	git	bulk	reservoir
https://github.com/sven-manthe/A-formalization-of-Borel-determinacy-in-Lean	reservoir-sources/sven-manthe__A-formalization-of-Borel-determinacy-in-Lean	lean	git	bulk	reservoir
https://github.com/sysghent/learn-lean-riddles	reservoir-sources/sysghent__learn-lean-riddles	lean	git	bulk	reservoir
https://github.com/T-Brick/ControlFlow	reservoir-sources/T-Brick__ControlFlow	lean	git	bulk	reservoir
https://github.com/T-Brick/DateTime	reservoir-sources/T-Brick__DateTime	lean	git	bulk	reservoir
https://github.com/T-Brick/lean-wasm	reservoir-sources/T-Brick__lean-wasm	lean	git	bulk	reservoir
https://github.com/T-Brick/Numbers	reservoir-sources/T-Brick__Numbers	lean	git	bulk	reservoir
https://github.com/tani/literate-lean	reservoir-sources/tani__literate-lean	lean	git	bulk	reservoir
https://github.com/TauCetiProject/TauCeti	TauCetiProject__TauCeti	lean	git	routine	registry
https://github.com/TauCetiProject/TauCetiRoadmap	TauCetiProject__TauCetiRoadmap	lean	git	routine	registry
https://github.com/tdzl2003/LeanEuclid	reservoir-sources/tdzl2003__LeanEuclid	lean	git	bulk	reservoir
https://github.com/teorth/analysis	teorth__analysis	lean	git	routine	registry
https://github.com/teorth/equational_theories	teorth__equational_theories	lean	git	routine	registry
https://github.com/teorth/expdb	teorth__expdb	lean	git	routine	registry
https://github.com/teorth/pfr	teorth__pfr	lean	git	routine	registry
https://github.com/teorth/sendov	teorth__sendov	lean	git	routine	registry
https://github.com/Th0rgal/morpho-verity	reservoir-sources/Th0rgal__morpho-verity	lean	git	bulk	reservoir
https://github.com/thefundamentaltheor3m/Sphere-Packing-Lean	thefundamentaltheor3m__Sphere-Packing-Lean	lean	git	routine	registry
https://github.com/themathqueen/monlib4	reservoir-sources/themathqueen__monlib4	lean	git	bulk	reservoir
https://github.com/thorimur/skimmer	reservoir-sources/thorimur__skimmer	lean	git	bulk	reservoir
https://github.com/tim-br/LeanTest	reservoir-sources/tim-br__LeanTest	lean	git	bulk	reservoir
https://github.com/Timeroot/ComputableReal	reservoir-sources/Timeroot__ComputableReal	lean	git	bulk	reservoir
https://github.com/Timeroot/Lean-QuantumInfo	Timeroot__Lean-QuantumInfo	lean	git	routine	registry
https://github.com/todbeibrot/Lean-Oscar	reservoir-sources/todbeibrot__Lean-Oscar	lean	git	bulk	reservoir
https://github.com/Trequetrum/lean4game-logic	reservoir-sources/Trequetrum__lean4game-logic	lean	git	bulk	reservoir
https://github.com/trishullab/PutnamBench	trishullab__PutnamBench	lean	git	routine	registry
https://github.com/tsurumi-yizhou/SPG	reservoir-sources/tsurumi-yizhou__SPG	lean	git	bulk	reservoir
https://github.com/tukamilano/automated-theory-construction-lean	reservoir-sources/tukamilano__automated-theory-construction-lean	lean	git	bulk	reservoir
https://github.com/tydeu/lean4-alloy	reservoir-sources/tydeu__lean4-alloy	lean	git	bulk	reservoir
https://github.com/tydeu/lean4-itertools	reservoir-sources/tydeu__lean4-itertools	lean	git	bulk	reservoir
https://github.com/tydeu/lean4-partax	reservoir-sources/tydeu__lean4-partax	lean	git	bulk	reservoir
https://github.com/typednotes/hale	reservoir-sources/typednotes__hale	lean	git	bulk	reservoir
https://github.com/uda-lab/leray-hopf	reservoir-sources/uda-lab__leray-hopf	lean	git	bulk	reservoir
https://github.com/ufmg-smite/lean-smt	ufmg-smite__lean-smt	lean	git	routine	registry
https://github.com/ulfjack/ryu	reservoir-sources/ulfjack__ryu	lean	git	bulk	reservoir
https://github.com/umpolungfish/Imscribing_Grammar	reservoir-sources/umpolungfish__Imscribing_Grammar	lean	git	bulk	reservoir
https://github.com/UOR-Foundation/atlas-12288	reservoir-sources/UOR-Foundation__atlas-12288	lean	git	bulk	reservoir
https://github.com/urkud/SardMoreira	reservoir-sources/urkud__SardMoreira	lean	git	bulk	reservoir
https://github.com/utensil/ginac-lean	reservoir-sources/utensil__ginac-lean	lean	git	bulk	reservoir
https://github.com/utensil/LeanBlueprintExample	reservoir-sources/utensil__LeanBlueprintExample	lean	git	bulk	reservoir
https://github.com/varosi/Bitmap	reservoir-sources/varosi__Bitmap	lean	git	bulk	reservoir
https://github.com/vasnesterov/HadwigerNelson	reservoir-sources/vasnesterov__HadwigerNelson	lean	git	bulk	reservoir
https://github.com/vbeffara/RMT4	reservoir-sources/vbeffara__RMT4	lean	git	bulk	reservoir
https://github.com/VCA-EPFL/graphiti	reservoir-sources/VCA-EPFL__graphiti	lean	git	bulk	reservoir
https://github.com/VCA-EPFL/leanses	reservoir-sources/VCA-EPFL__leanses	lean	git	bulk	reservoir
https://github.com/verified-optimization/CvxLean	verified-optimization__CvxLean	lean	git	routine	registry
https://github.com/Verified-zkEVM/ArkLib	reservoir-sources/Verified-zkEVM__ArkLib	lean	git	bulk	reservoir
https://github.com/Verified-zkEVM/clean	reservoir-sources/Verified-zkEVM__clean	lean	git	bulk	reservoir
https://github.com/Verified-zkEVM/CompPoly	reservoir-sources/Verified-zkEVM__CompPoly	lean	git	bulk	reservoir
https://github.com/Verified-zkEVM/evm-asm	reservoir-sources/Verified-zkEVM__evm-asm	lean	git	bulk	reservoir
https://github.com/Verified-zkEVM/PolyFun	reservoir-sources/Verified-zkEVM__PolyFun	lean	git	bulk	reservoir
https://github.com/Verified-zkEVM/VCVio	reservoir-sources/Verified-zkEVM__VCVio	lean	git	bulk	reservoir
https://github.com/VerifiedQC/ForShor	reservoir-sources/VerifiedQC__ForShor	lean	git	bulk	reservoir
https://github.com/Verilean/hesper	reservoir-sources/Verilean__hesper	lean	git	bulk	reservoir
https://github.com/Verilean/lean-tea	reservoir-sources/Verilean__lean-tea	lean	git	bulk	reservoir
https://github.com/Verilean/sparkle	reservoir-sources/Verilean__sparkle	lean	git	bulk	reservoir
https://github.com/verse-lab/lean-ssr	reservoir-sources/verse-lab__lean-ssr	lean	git	bulk	reservoir
https://github.com/verse-lab/Lentil	reservoir-sources/verse-lab__Lentil	lean	git	bulk	reservoir
https://github.com/verse-lab/loom	reservoir-sources/verse-lab__loom	lean	git	bulk	reservoir
https://github.com/verse-lab/veil	reservoir-sources/verse-lab__veil	lean	git	bulk	reservoir
https://github.com/verse-lab/velvet	reservoir-sources/verse-lab__velvet	lean	git	bulk	reservoir
https://github.com/vihdzp/combinatorial-games	reservoir-sources/vihdzp__combinatorial-games	lean	git	bulk	reservoir
https://github.com/vihdzp/rubik-lean4	reservoir-sources/vihdzp__rubik-lean4	lean	git	bulk	reservoir
https://github.com/vikraman/event-structures	reservoir-sources/vikraman__event-structures	lean	git	bulk	reservoir
https://github.com/Vilin97/Clawristotle	reservoir-sources/Vilin97__Clawristotle	lean	git	bulk	reservoir
https://github.com/Vilin97/lean-pool	reservoir-sources/Vilin97__lean-pool	lean	git	bulk	reservoir
https://github.com/vltanh/lean4-analysis-tao	reservoir-sources/vltanh__lean4-analysis-tao	lean	git	bulk	reservoir
https://github.com/VTrelat/BEer	reservoir-sources/VTrelat__BEer	lean	git	bulk	reservoir
https://github.com/VTrelat/ZFLean	reservoir-sources/VTrelat__ZFLean	lean	git	bulk	reservoir
https://github.com/weiran-sun/pde	reservoir-sources/weiran-sun__pde	lean	git	bulk	reservoir
https://github.com/wellecks/llmstep	reservoir-sources/wellecks__llmstep	lean	git	bulk	reservoir
https://github.com/wellecks/ntptutorial	reservoir-sources/wellecks__ntptutorial	lean	git	bulk	reservoir
https://github.com/Whysoserioushah/BrauerGroup	reservoir-sources/Whysoserioushah__BrauerGroup	lean	git	bulk	reservoir
https://github.com/willvieira/forestIPM	reservoir-sources/willvieira__forestIPM	lean	git	bulk	reservoir
https://github.com/wupr/order-p-q	reservoir-sources/wupr__order-p-q	lean	git	bulk	reservoir
https://github.com/WuProver/groebner_proj	reservoir-sources/WuProver__groebner_proj	lean	git	bulk	reservoir
https://github.com/WuProver/GroebnerTactic	reservoir-sources/WuProver__GroebnerTactic	lean	git	bulk	reservoir
https://github.com/WuProver/MonomialOrderedPolynomial	reservoir-sources/WuProver__MonomialOrderedPolynomial	lean	git	bulk	reservoir
https://github.com/wvhulle/ennreal-arith	reservoir-sources/wvhulle__ennreal-arith	lean	git	bulk	reservoir
https://github.com/wwylele/PentagonalNumberTheorem	reservoir-sources/wwylele__PentagonalNumberTheorem	lean	git	bulk	reservoir
https://github.com/YaelDillies/apap	YaelDillies__apap	lean	git	routine	registry
https://github.com/YaelDillies/cam-combi	YaelDillies__cam-combi	lean	git	routine	registry
https://github.com/YaelDillies/chandra-furst-lipton	reservoir-sources/YaelDillies__chandra-furst-lipton	lean	git	bulk	reservoir
https://github.com/YaelDillies/forbidden-matrix	reservoir-sources/YaelDillies__forbidden-matrix	lean	git	bulk	reservoir
https://github.com/YaelDillies/gibbs-measure	reservoir-sources/YaelDillies__gibbs-measure	lean	git	bulk	reservoir
https://github.com/YaelDillies/mean-fourier	reservoir-sources/YaelDillies__mean-fourier	lean	git	bulk	reservoir
https://github.com/YaelDillies/misc-yd	reservoir-sources/YaelDillies__misc-yd	lean	git	bulk	reservoir
https://github.com/YaelDillies/toric	YaelDillies__toric	lean	git	routine	registry
https://github.com/yangky11/lean4-example	reservoir-sources/yangky11__lean4-example	lean	git	bulk	reservoir
https://github.com/yangky11/miniF2F-lean4	reservoir-sources/yangky11__miniF2F-lean4	lean	git	bulk	reservoir
https://github.com/yawara/odd-order	reservoir-sources/yawara__odd-order	lean	git	bulk	reservoir
https://github.com/YellPika/quasi-borel-spaces	reservoir-sources/YellPika__quasi-borel-spaces	lean	git	bulk	reservoir
https://github.com/yezhuoyang/FormalRV	reservoir-sources/yezhuoyang__FormalRV	lean	git	bulk	reservoir
https://github.com/yezhuoyang/LogicQ	reservoir-sources/yezhuoyang__LogicQ	lean	git	bulk	reservoir
https://github.com/YijunYuan/HarderNarasimhan	reservoir-sources/YijunYuan__HarderNarasimhan	lean	git	bulk	reservoir
https://github.com/YijunYuan/SphericalCompleteness	reservoir-sources/YijunYuan__SphericalCompleteness	lean	git	bulk	reservoir
